area,price
222,3547000
105,2477000
131,2585000
91,2588000
143,2154000
253,5183000
524,16941000
372,10556000
231,4184000
198,2521000
181,5770000
57,1838000
223,5986000
273,8322000
262,6894000
116,990000
288,7595000
309,6743000
76,1294000
111,1431000
98,966000
161,4925000
267,6201000
250,9001000
123,2438000
212,3229000
279,8149000
163,2525000
64,691000
172,757000
80,2463000
97,1273000
185,4269000
66,1669000
42,1256000
125,837000
199,3308000
51,476000
90,1599000
321,9253000
67,2115000
416,8991000
232,4090000
371,11583000
245,4553000
63,624000
343,11747000
66,476000
84,533000
129,2052000
42,548000
86,1130000
100,782000
220,4217000
181,1527000
78,1795000
286,6585000
207,2184000
155,2009000
165,2979000
352,8335000
256,7883000
493,18075000
138,2509000
143,1541000
92,1547000
139,1980000
416,9795000
102,591000
101,2188000
446,12134000
151,1302000
231,6022000
86,2558000
327,6585000
56,1618000
473,14119000
511,16133000
41,249000
242,6029000
343,8643000
299,4223000
154,2190000
46,342000
384,11192000
276,7551000
139,832000
185,5298000
135,2531000
106,767000
202,4094000
232,5733000
199,2887000
264,6617000
243,4966000
94,2587000
257,5691000
215,4348000
213,4800000
195,4997000
434,14896000
152,3426000
172,4726000
145,3072000
343,10632000
235,8758000
281,8495000
75,1108000
340,12839000
138,2257000
50,592000
490,11174000
310,8346000
117,898000
102,2454000
199,2745000
269,6111000
202,2305000
152,3478000
318,13184000
80,2251000
177,2070000
123,937000
207,4351000
137,3632000
273,6662000
312,6878000
123,1026000
144,1497000
173,3864000
287,6643000
57,311000
233,6692000
218,5076000
145,1255000
88,638000
117,1275000
88,1398000
345,11314000
46,1218000
245,3506000
193,3065000
198,3299000
113,5178000
129,3028000
146,3747000
93,2623000
103,673000
96,685000
158,2212000
63,1277000
164,879000
313,2931000
183,1759000
114,1782000
89,1280000
133,1287000
350,6447000
63,1598000
216,8823000
247,5329000
288,7183000
119,2687000
311,9430000
161,4452000
172,5105000
186,3538000
87,824000
128,1869000
196,3130000
184,5679000
117,981000
119,1206000
497,16696000
248,7681000
79,1181000
328,4636000
190,4344000
283,7204000
84,1550000
111,2696000
101,2151000
247,5955000
215,6693000
78,593000
221,2677000
169,5318000
166,3844000
121,3157000
105,932000
111,2521000
130,2230000
83,1413000
128,739000
227,4146000
228,4946000
269,6212000
283,8049000
374,13663000
70,591000
207,4611000
274,6739000
272,6827000
129,1220000
171,2077000
113,3716000
233,4156000
158,2717000
215,6495000
383,7911000
423,12624000
83,1070000
109,1379000
145,724000
240,3453000
122,3962000
383,12945000
302,3109000
40,455000
57,619000
200,3355000
361,8861000
110,1416000
261,9318000
140,980000
122,1128000
133,1057000
277,3415000
135,3134000
163,4855000
300,6528000
106,2730000
197,4424000
238,7061000
341,13672000
120,1239000
104,534000
155,2586000
641,23453000
269,8107000
209,5586000
111,1544000
127,3285000
157,3233000
87,2046000
89,940000
92,2139000
178,4255000
115,1197000
184,5352000
145,1252000
113,644000
91,2059000
100,3360000
150,4339000
241,7638000
84,1839000
156,3984000
169,4069000
176,3570000
461,9591000
39,262000
75,1543000
227,3734000
170,2211000
167,2556000
131,3816000
109,842000
105,1239000
195,2357000
442,11378000
128,1351000
157,2389000
146,2756000
148,2387000
236,4425000
220,5736000
109,1478000
145,2990000
79,1628000
237,8794000
212,1916000
186,2456000
248,6710000
123,1790000
40,1049000
108,3071000
170,2640000
180,3799000
238,6809000
234,6021000
178,2117000
120,2691000
223,4498000
80,1725000
170,4936000
33,309000
229,6498000
278,9636000
283,9014000
199,4530000
485,13739000
204,3165000
387,9737000
378,9744000
187,5565000
193,4936000
154,3345000
541,21157000
97,489000
42,1216000
232,3505000
217,4982000
95,834000
144,3758000
295,7675000
173,2067000
103,1371000
139,1601000
52,356000
225,3374000
247,4181000
122,2018000
57,938000
177,3725000
84,1055000
144,2950000
42,1281000
226,4176000
557,11372000
129,1160000
33,198000
155,2579000
369,6284000
125,1351000
194,3305000
189,1377000
184,4300000
110,876000
148,3502000
206,5899000
194,3942000
55,509000
37,502000
240,3599000
187,4904000
165,3629000
117,1505000
48,438000
142,698000
79,1144000
186,5882000
203,5251000
165,4452000
158,2142000
81,1886000
44,1002000
204,6019000
82,1192000
217,7548000
198,5168000
197,4660000
154,1335000
290,6979000
183,5159000
235,5845000
198,6542000
127,1900000
166,2865000
273,8795000
109,1707000
94,3647000
393,9467000
140,1285000
204,5666000
140,1964000
144,2753000
106,1607000
138,3550000
227,3846000
70,2008000
174,4460000
101,665000
242,6598000
55,621000
135,3936000
239,5626000
327,8710000
156,1916000
285,6989000
106,1476000
184,3054000
72,572000
189,3759000
140,2059000
245,7504000
180,4606000
259,5512000
190,7614000
202,2642000
171,4005000
131,2375000
206,6646000
187,6303000
180,3470000
282,4821000
214,2787000
181,5344000
85,1501000
291,7396000
37,854000
135,693000
74,422000
265,5321000
176,4913000
97,488000
181,4621000
125,962000
139,1354000
244,5496000
246,5916000
379,7383000
254,6768000
211,4376000
185,1952000
743,19478000
202,6383000
225,5952000
122,2643000
109,846000
216,4631000
122,3308000
286,7490000
234,4077000
91,2159000
99,795000
195,1956000
37,730000
248,6216000
155,3747000
202,3087000
372,5814000
148,3461000
560,16346000
162,2929000
117,1034000
98,554000
249,8168000
119,1434000
197,3290000
181,2756000
172,5665000
162,3121000
188,3001000
64,363000
200,5075000
225,4960000
149,2305000
132,1668000
204,4398000
401,14583000
85,2464000
124,1373000
247,5685000
146,5566000
124,1061000
397,8404000
324,6409000
82,1963000
192,5298000
104,1457000
235,6247000
138,3132000
155,776000
181,3863000
173,4036000
227,4686000
198,3119000
201,3037000
181,2122000
412,8959000
189,3428000
335,8081000
319,10231000
109,2927000
136,3144000
208,4530000
357,13126000
252,3977000
201,5840000
137,1578000
295,7228000
175,3608000
179,3483000
135,583000
62,1501000
121,2345000
251,6711000
246,5809000
151,3075000
52,323000
170,3389000
465,10732000
239,11427000
200,4746000
180,4476000
247,5234000
97,532000
112,2661000
162,2603000
86,1878000
236,4844000
70,417000
183,5838000
107,1729000
239,5941000
113,3263000
154,3041000
301,7286000
54,956000
256,8235000
210,7802000
95,567000
81,1220000
98,1898000
114,1923000
160,2203000
201,6164000
205,4285000
100,431000
248,6247000
275,9589000
171,4820000
317,11735000
291,9081000
158,3349000
292,8168000
224,9434000
251,6879000
189,3189000
223,6993000
46,1004000
227,5959000
105,632000
137,1460000
177,3559000
125,1917000
361,17100000
418,10942000
111,4270000
66,1354000
136,1303000
230,3271000
121,1470000
35,249000
340,7450000
316,10253000
237,3920000
181,4209000
183,5274000
105,945000
233,4169000
286,9878000
80,545000
37,987000
219,2532000
258,6205000
81,350000
372,12301000
82,2066000
181,2595000
130,1145000
55,1633000
160,4462000
123,1741000
145,3311000
220,5624000
248,4255000
152,3518000
76,748000
179,1193000
258,4860000
327,4421000
119,2399000
155,4669000
152,772000
92,976000
464,14811000
210,3759000
221,6270000
93,3731000
146,2098000
163,2171000
137,5043000
229,4666000
190,4226000
230,2285000
129,1394000
138,3621000
181,4177000
253,2960000
141,3624000
68,488000
123,2048000
186,2275000
194,4345000
124,1318000
90,2635000
67,988000
265,6234000
178,4751000
133,942000
312,6746000
261,9331000
212,3329000
107,1086000
254,4409000
144,4410000
141,4621000
127,3058000
171,1567000
82,1733000
384,13338000
161,2520000
192,3819000
212,4290000
226,5487000
326,13054000
210,6953000
194,5224000
372,9648000
380,13297000
102,886000
159,2535000
190,1525000
209,6588000
232,3324000
197,3912000
149,1767000
208,5808000
232,2850000
143,1540000
196,3382000
475,12929000
216,7454000
220,5184000
125,3408000
123,1342000
128,2247000
196,3609000
350,12697000
277,6818000
184,2956000
251,6952000
96,1085000
288,6315000
170,3892000
141,687000
334,8820000
299,4114000
217,6730000
159,3803000
304,7320000
238,4606000
231,7448000
207,3799000
101,2710000
114,1650000
52,561000
264,6302000
215,7613000
121,1477000
206,7002000
205,4905000
238,5755000
68,1080000
86,794000
274,9241000
68,700000
304,12548000
210,4009000
64,1601000
146,1400000
46,427000
223,9224000
153,3858000
356,9733000
165,2762000
143,1949000
294,9241000
142,1739000
132,2861000
460,10610000
253,6817000
131,1580000
352,7330000
265,8566000
127,605000
227,6322000
94,1972000
185,5334000
129,3353000
118,1920000
49,391000
99,1574000
124,846000
166,3424000
209,4320000
245,5332000
254,5269000
298,12776000
240,4134000
294,3295000
37,838000
143,1398000
92,866000
98,757000
154,2861000
173,4667000
199,3563000
241,5217000
194,3874000
144,1126000
253,7391000
171,3803000
78,1048000
81,1696000
125,1619000
180,2613000
127,3299000
143,2240000
199,5344000
214,7882000
144,3540000
350,8868000
386,11465000
98,2055000
279,2901000
103,3436000
173,3404000
175,2969000
136,2327000
372,4981000
402,8813000
168,5664000
289,11861000
239,5491000
107,776000
179,2239000
130,946000
135,2604000
444,13171000
160,3570000
136,3008000
79,1185000
185,4948000
76,512000
133,1422000
192,1747000
325,7464000
118,2581000
198,7568000
93,684000
37,732000
263,7214000
177,1526000
228,4094000
269,8916000
143,5984000
164,3280000
74,857000
204,3481000
99,1155000
90,803000
232,2570000
189,4384000
95,2835000
178,5068000
165,3417000
333,8224000
129,4069000
374,11879000
230,4062000
217,5473000
118,1779000
48,580000
137,1559000
214,4859000
90,610000
180,3934000
200,5390000
159,3273000
157,3411000
94,797000
64,368000
141,1477000
180,5242000
172,3323000
288,7165000
231,5516000
176,5376000
372,13865000
657,17585000
179,3999000
220,7372000
52,736000
96,2198000
46,1251000
133,3459000
224,4900000
199,3779000
89,1830000
428,12086000
209,3501000
152,2499000
535,19292000
108,791000
147,1348000
87,1241000
217,3764000
381,11218000
161,4042000
202,5748000
362,12894000
176,3716000
99,1184000
172,2915000
216,8974000
206,4109000
174,2269000
367,10602000
166,1888000
343,11795000
155,1937000
244,4742000
287,5640000
322,8129000
208,2578000
332,7767000
244,5407000
124,1390000
91,594000
465,8294000
46,951000
150,1243000
311,9460000
152,3208000
110,732000
42,1016000
154,3829000
326,8481000
86,1332000
178,4424000
102,844000
122,3783000
155,2027000
140,4046000
232,2870000
289,6020000
195,1853000
354,7089000
129,3107000
302,8650000
119,2391000
351,10354000
160,1378000
208,2049000
170,3918000
46,951000
131,1067000
154,4465000
192,5127000
268,8269000
46,970000
516,12327000
152,5036000
235,7973000
216,7021000
128,1034000
465,14610000
131,1600000
103,1245000
189,3858000
201,3809000
158,1869000
136,1725000
129,2275000
167,2346000
182,3063000
150,2072000
160,3974000
45,607000
37,853000
185,3894000
299,5921000
246,6505000
136,1923000
157,3180000
263,5926000
211,4915000
43,642000
179,5830000
279,9019000
179,1115000
128,3343000
229,4871000
155,1871000
325,4567000
140,3145000
178,2381000
171,2169000
150,2071000
103,828000
334,9375000
268,5346000
146,3065000
217,3297000
110,2682000
209,7195000
122,2175000
175,1997000
243,5627000
262,7316000
132,1373000
171,3284000
88,1008000
142,2571000
170,3821000
108,1468000
226,3225000
59,948000
146,1999000
178,3231000
227,7525000
135,3839000
86,1022000
162,1549000
86,2466000
120,1243000
339,8812000
625,17622000
188,2795000
42,681000
171,4930000
188,4334000
238,2920000
335,11309000
159,1607000
120,1528000
71,1527000
323,12497000
93,1680000
225,4102000
146,1324000
216,3340000
344,9876000
363,4725000
417,12445000
138,2495000
47,456000
200,2293000
87,2634000
117,1014000
93,1680000
42,656000
68,382000
147,3404000
148,4509000
174,4574000
113,1235000
246,6502000
117,2271000
274,7477000
249,4977000
196,5252000
127,863000
236,4779000
218,5660000
111,1045000
216,4423000
205,6352000
218,3237000
190,4740000
219,6271000
181,3267000
183,4197000
223,5243000
178,4783000
166,975000
204,1311000
251,6683000
197,1554000
111,1786000
114,2938000
128,1488000
185,3238000
287,11570000
310,11941000
139,2906000
167,2168000
294,10705000
320,6614000
174,1712000
156,3974000
127,1513000
127,814000
119,945000
153,1764000
107,1070000
41,572000
456,17504000
115,2127000
67,604000
124,3396000
164,3439000
228,5101000
86,1239000
162,2732000
102,1403000
226,5732000
213,5300000
245,6127000
284,5745000
140,1523000
157,2984000
44,902000
238,6564000
137,1676000
98,806000
101,1492000
190,4994000
100,1411000
205,2444000
180,3475000
505,12259000
213,4758000
226,5407000
271,4087000
120,1486000
186,1389000
113,1414000
217,9833000
323,7643000
256,8326000
208,4526000
132,2982000
91,2557000
152,2443000
309,8060000
109,938000
59,683000
128,2256000
318,9053000
176,2214000
162,1838000
188,2411000
175,3965000
201,4774000
152,1425000
320,8599000
179,3787000
218,4150000
216,6251000
182,3108000
186,1222000
193,4131000
333,7999000
260,4847000
63,516000
99,1258000
138,3929000
289,8265000
155,3945000
175,2507000
102,2212000
121,997000
161,851000
217,6129000
141,1382000
136,2061000
83,972000
174,4412000
223,5709000
164,1745000
73,709000
166,4756000
378,9379000
381,14546000
262,5415000
316,6101000
193,5837000
318,9265000
154,1056000
176,2388000
170,4201000
397,9224000
279,4781000
162,4800000
87,939000
224,3579000
49,421000
225,6676000
337,7730000
178,4947000
146,1227000
153,2745000
200,6170000
276,6118000
96,872000
200,4542000
78,893000
184,4208000
160,2683000
269,6750000
220,4361000
54,326000
210,4564000
89,725000
198,3708000
95,477000
208,5215000
68,1626000
268,5460000
196,2154000
269,7438000
91,1962000
107,3471000
211,5296000
90,821000
168,4532000
162,1660000
117,883000
278,6265000
104,1720000
170,1823000
84,1479000
95,1583000
264,8095000
161,4531000
204,1227000
236,8430000
189,4694000
74,1105000
213,5198000
150,1089000
126,1241000
282,7415000
242,4508000
280,6472000
341,8569000
264,5319000
192,1540000
85,493000
300,8161000
132,948000
182,4939000
327,7655000
247,6450000
50,1593000
165,3422000
197,3255000
149,2028000
46,1060000
197,8014000
109,973000
246,5393000
279,6305000
181,2183000
143,2541000
56,1377000
74,1958000
164,5981000
161,2977000
164,5367000
251,8223000
77,504000
377,12833000
189,4015000
187,2814000
323,8160000
111,1310000
225,6167000
737,15059000
162,1913000
153,6027000
157,5359000
198,4026000
247,5616000
119,721000
177,2473000
240,5209000
232,2127000
167,2896000
202,6560000
97,534000
99,1587000
121,3131000
151,3374000
101,838000
201,3139000
172,1276000
232,2137000
253,8383000
188,4845000
155,2696000
279,4873000
132,5908000
215,5500000
122,809000
263,5004000
177,4030000
117,1762000
88,1070000
165,2174000
257,4037000
182,1590000
181,5005000
154,4510000
253,4787000
177,4495000
162,4469000
96,1091000
475,14255000
81,2395000
155,4181000
90,1201000
182,3839000
150,1778000
91,2061000
92,1232000
265,7946000
295,7088000
192,3747000
88,738000
219,3048000
159,1990000
186,1163000
139,1557000
176,6010000
195,6558000
84,2371000
80,2003000
280,8843000
153,3928000
293,6196000
346,7688000
205,4768000
256,5591000
204,3701000
313,9219000
259,6550000
140,3787000
199,4608000
113,1053000
135,4710000
509,13147000
304,11973000
51,1426000
156,1823000
120,3886000
58,1105000
247,4295000
141,910000
132,2774000
127,1610000
325,8470000
187,3958000
396,8864000
344,14060000
323,8492000
369,9286000
129,3187000
133,3993000
260,3948000
71,596000
281,6617000
199,2261000
285,7434000
246,3867000
294,5033000
245,6072000
227,5435000
305,5009000
82,1964000
84,695000
290,10761000
123,2158000
257,11087000
243,6027000
178,1516000
406,11570000
180,3482000
51,1147000
249,8114000
210,2808000
184,2298000
145,2458000
282,5919000
231,7467000
222,6529000
120,990000
364,12107000
311,4895000
197,4962000
163,1440000
185,4601000
132,877000
212,6761000
132,1359000
429,9867000
97,2376000
164,1183000
463,18250000
97,1997000
70,2713000
104,2479000
152,4963000
228,7647000
200,2281000
202,5763000
204,3910000
274,6533000
108,1681000
312,12831000
108,910000
253,5445000
316,9107000
63,1484000
380,8531000
276,7346000
77,2174000
284,12961000
125,2540000
143,1301000
154,3360000
163,1420000
93,1505000
98,3091000
224,6266000
339,11488000
200,4927000
417,12983000
367,9500000
246,4963000
228,5595000
196,5194000
175,2955000
179,3659000
424,10803000
412,13768000
75,829000
160,4026000
158,2771000
154,4440000
247,6378000
56,758000
120,1098000
253,9229000
319,9192000
42,833000
400,14532000
226,3908000
182,5046000
267,8308000
186,3460000
102,1178000
205,6075000
195,4823000
265,9692000
191,4820000
153,4413000
394,9486000
130,818000
450,9627000
169,1258000
465,9182000
285,9490000
111,3260000
473,9838000
173,2867000
189,6758000
101,2329000
146,3259000
140,3337000
198,2796000
171,3215000
200,1757000
128,3161000
145,6136000
69,507000
89,904000
323,5298000
172,3160000
258,6014000
163,1006000
108,1867000
208,6316000
209,4469000
493,14554000
359,9820000
201,2669000
232,4720000
160,1583000
203,4796000
110,2794000
80,2098000
187,4489000
170,3179000
158,3709000
364,7292000
321,6848000
202,2765000
157,3483000
44,1163000
80,533000
203,5964000
159,4657000
73,501000
148,3124000
116,767000
316,8412000
343,8140000
180,4610000
354,10568000
264,6694000
155,1973000
178,4066000
215,5292000
37,412000
266,7036000
201,2989000
155,5368000
343,6072000
436,9053000
297,6084000
468,14800000
79,2333000
191,3775000
166,1941000
293,6119000
210,6247000
411,6893000
530,12784000
40,742000
120,1215000
535,14288000
117,2538000
207,3987000
177,3796000
186,6050000
111,718000
241,5903000
133,964000
241,5528000
207,6963000
183,1580000
100,1359000
241,5693000
274,6958000
80,742000
123,2578000
268,7621000
250,5205000
83,2079000
49,678000
241,7144000
173,3780000
53,977000
270,9699000
147,1112000
59,1315000
344,8372000
425,19742000
333,6232000
182,4126000
314,9673000
218,2042000
125,1770000
169,5104000
226,6573000
203,4407000
271,10000000
320,9147000
37,348000
168,3233000
110,2416000
372,7006000
46,926000
118,696000
390,11313000
316,9281000
95,2215000
86,526000
372,7500000
238,5945000
130,1657000
203,4685000
176,5978000
94,1295000
182,3654000
84,2092000
398,9916000
361,7474000
253,4469000
128,1291000
162,3878000
279,7426000
235,6351000
462,13980000
150,1938000
258,7155000
305,7099000
248,8516000
116,1002000
129,935000
79,843000
308,8876000
217,6027000
71,495000
442,13796000
288,5703000
206,2158000
163,5660000
101,1733000
141,3901000
239,4342000
64,455000
165,1005000
67,890000
150,4642000
139,3230000
133,2547000
220,3531000
108,917000
46,1424000
162,2438000
154,1727000
184,3251000
279,6660000
151,1858000
37,889000
221,3184000
136,2805000
328,8982000
146,4457000
145,2711000
193,4029000
220,6482000
382,8708000
117,2919000
257,6327000
154,4329000
180,6707000
115,1389000
304,8059000
510,10655000
201,5344000
79,1137000
46,1040000
69,1664000
252,4832000
101,2598000
154,1405000
72,1948000
73,510000
180,4326000
115,1348000
160,2848000
138,1184000
186,4649000
103,1485000
46,999000
37,826000
96,1047000
260,9645000
172,3893000
131,2099000
162,3230000
279,9717000
319,9446000
379,9361000
118,1062000
178,5648000
71,1294000
226,3697000
279,5081000
123,873000
227,7421000
358,7411000
486,18176000
260,6412000
207,6298000
92,1073000
278,7120000
146,1493000
299,9230000
265,8587000
248,4217000
163,1068000
124,1341000
219,5717000
183,3024000
164,3653000
187,3631000
172,3916000
141,3024000
181,1534000
201,4623000
247,7017000
104,1994000
252,3958000
177,2896000
446,15515000
126,2893000
153,3316000
255,9780000
161,1449000
214,7562000
230,1641000
106,2117000
169,4626000
118,774000
454,16282000
142,1858000
138,4644000
288,9834000
52,1137000
195,1828000
37,653000
88,1076000
278,8738000
120,585000
113,1726000
113,2219000
292,6057000
152,863000
229,2854000
109,2662000
204,4537000
141,994000
316,8043000
92,863000
219,6545000
83,567000
166,2476000
94,1803000
199,3939000
66,1543000
131,2991000
48,373000
288,10277000
219,4443000
511,15413000
159,1485000
144,3543000
349,7502000
292,13111000
109,1705000
191,6802000
111,1592000
209,2096000
178,4233000
108,1575000
116,1830000
229,2394000
177,4277000
320,5882000
136,1908000
107,2347000
116,1861000
325,7977000
182,3972000
277,9022000
235,5757000
139,2875000
108,571000
176,4014000
225,3860000
407,11062000
133,1887000
403,12404000
290,7686000
189,5071000
174,2627000
128,3210000
119,2624000
87,1286000
200,3963000
175,2007000
237,6764000
127,652000
307,6644000
178,2630000
81,656000
270,7225000
210,4019000
93,899000
86,575000
153,1200000
354,5492000
257,5651000
120,1193000
56,925000
190,1389000
152,4022000
372,12347000
178,2922000
276,8051000
171,4466000
254,6334000
133,1731000
108,1727000
434,14704000
143,3164000
238,6742000
122,3755000
149,2483000
136,1233000
372,12952000
141,1693000
174,4478000
252,6651000
235,3993000
253,7913000
128,1501000
106,2038000
275,4041000
124,2400000
164,3896000
42,933000
499,14906000
269,6996000
54,1153000
205,6000000
272,5674000
212,7691000
91,2588000
147,2117000
362,8162000
301,5389000
165,3912000
288,7316000
278,6389000
291,6160000
245,4652000
146,1187000
57,630000
118,1447000
372,9660000
207,5863000
198,6084000
191,3214000
128,1543000
218,4078000
269,7539000
328,9757000
223,7095000
135,1367000
70,597000
155,973000
110,647000
222,5275000
228,8487000
136,2173000
94,1798000
121,1129000
217,5253000
296,5586000
203,5678000
127,1214000
95,1923000
154,2155000
285,6374000
269,6635000
204,5597000
101,553000
188,5004000
233,4360000
302,3803000
221,1748000
37,727000
123,838000
119,1012000
124,2622000
497,14101000
85,2145000
138,1835000
129,1657000
114,1318000
367,9231000
211,5068000
225,3193000
366,10251000
221,3612000
418,13608000
404,9965000
116,1072000
305,10155000
384,9133000
213,6025000
367,12794000
112,594000
148,3291000
216,3728000
145,4182000
204,2152000
209,5324000
88,647000
80,603000
128,3626000
246,4369000
219,7461000
49,1501000
100,1261000
264,4222000
242,4318000
132,955000
261,7452000
160,4917000
148,2649000
297,8448000
213,4001000
162,4674000
63,1351000
81,683000
165,2264000
146,1038000
180,4747000
320,8276000
234,3054000
310,7927000
366,6980000
202,2126000
197,5718000
87,804000
189,3921000
86,506000
184,2781000
321,11035000
124,2909000
359,7668000
95,482000
200,4857000
99,3331000
136,1120000
79,1029000
358,6777000
120,2228000
96,2445000
92,846000
111,2179000
81,1034000
237,5333000
244,7382000
327,8719000
49,562000
243,5815000
125,1071000
89,2238000
557,13973000
198,3883000
171,2537000
180,2279000
92,394000
106,2446000
49,471000
44,484000
135,4214000
60,595000
192,4760000
421,13704000
193,6776000
292,6537000
324,7542000
171,2430000
193,5088000
241,8054000
557,13513000
137,2117000
138,1388000
137,970000
112,3003000
98,1608000
279,5118000
378,13796000
199,3947000
287,8930000
60,584000
211,4063000
350,6158000
310,5760000
116,2093000
164,4722000
75,1219000
116,2403000
274,6521000
271,8284000
101,2676000
42,1165000
235,5936000
135,5225000
418,11982000
190,2753000
280,7005000
241,8271000
211,1972000
322,4050000
339,6569000
178,3630000
198,2096000
517,16128000
212,3383000
211,5425000
248,4540000
137,1820000
210,4002000
180,3225000
185,1814000
233,5182000
177,3345000
173,3715000
37,839000
180,6508000
291,8484000
144,3958000
241,7457000
324,11175000
175,3089000
262,5636000
220,5148000
189,4178000
204,3990000
251,6395000
185,4440000
182,4305000
260,6147000
97,2211000
172,3752000
216,1939000
97,3250000
248,6292000
144,1391000
230,6588000
183,5234000
226,6533000
50,957000
134,742000
93,666000
61,1301000
106,2260000
140,2856000
93,1275000
160,3316000
372,9393000
194,6994000
42,413000
206,2462000
408,16654000
182,1930000
269,6716000
88,870000
265,6185000
236,6236000
160,3668000
125,2237000
186,3268000
136,2225000
292,5687000
275,4020000
353,7210000
169,2972000
149,3352000
60,404000
370,11735000
136,3030000
173,4903000
459,18587000
282,9132000
116,2536000
515,10622000
43,1413000
333,9348000
165,3938000
277,9145000
170,3828000
452,20590000
72,572000
248,4672000
113,970000
145,3482000
189,4678000
468,18429000
54,536000
202,3174000
253,6378000
267,7644000
175,2250000
235,2309000
42,886000
294,6424000
94,3124000
158,3797000
140,2224000
220,2436000
197,4322000
155,2735000
196,2615000
148,1890000
239,6928000
129,1470000
224,4489000
341,6880000
270,8242000
42,387000
251,3719000
205,4531000
180,3037000
172,2288000
321,10843000
234,3667000
202,4791000
120,1621000
183,4109000
286,6095000
274,4280000
93,2645000
344,6638000
117,1373000
215,2888000
116,2527000
65,2896000
218,4944000
73,736000
257,6542000
119,1724000
42,745000
150,3186000
298,8154000
333,7261000
167,2073000
101,960000
160,3730000
140,1517000
138,3953000
436,16347000
183,2941000
160,2164000
242,5421000
152,3843000
196,7007000
57,610000
413,13400000
54,562000
194,4532000
336,10157000
93,1983000
166,1571000
95,1091000
325,7060000
250,4650000
220,6149000
135,3115000
74,765000
67,1436000
125,2305000
535,13915000
37,894000
118,1282000
257,5712000
166,4579000
209,3511000
418,13569000
218,9461000
71,450000
185,1069000
153,1204000
135,1399000
114,4728000
276,3612000
160,2767000
232,3926000
284,10517000
191,5195000
132,3664000
188,5061000
74,1783000
123,1109000
502,12010000
203,2860000
52,1263000
166,2643000
63,480000
150,1708000
42,529000
135,2363000
253,4040000
302,7121000
77,1853000
209,6026000
86,1139000
39,397000
269,6583000
185,2615000
265,4100000
149,1992000
130,2169000
191,2640000
135,1786000
201,6290000
221,2777000
350,7156000
340,8261000
172,4416000
187,5071000
139,3118000
183,3462000
215,3776000
276,6088000
216,7456000
153,2152000
135,2711000
50,1554000
150,3161000
191,4014000
285,6714000
114,3307000
73,648000
255,4920000
104,1996000
222,2838000
226,5211000
387,7981000
250,6681000
247,5249000
142,2782000
176,2942000
162,6159000
148,1714000
63,477000
223,5042000
204,3744000
164,3558000
72,593000
70,701000
123,1107000
116,1436000
244,2069000
267,8127000
88,2071000
73,809000
127,2060000
140,3649000
94,874000
98,922000
156,1297000
138,913000
225,3269000
217,4598000
440,11467000
292,7154000
136,1043000
86,1415000
108,1042000
150,2613000
336,6742000
228,3864000
98,3025000
80,782000
338,10551000
44,543000
155,7215000
116,2092000
367,11522000
103,833000
109,939000
207,3794000
209,4302000
201,4470000
148,2232000
183,4387000
253,6189000
205,6160000
275,5859000
178,1833000
169,995000
37,512000
275,4111000
134,2236000
470,10930000
117,1969000
309,7863000
189,4537000
215,8656000
136,3125000
110,1224000
203,2712000
461,12794000
232,3496000
123,782000
109,1602000
66,727000
273,6952000
225,2489000
116,2096000
241,8165000
372,11709000
173,3462000
80,489000
175,2404000
156,2343000
107,1703000
348,10190000
392,9911000
205,5857000
144,1076000
436,19679000
248,4844000
92,2189000
46,1577000
235,6328000
511,9342000
126,3567000
256,7840000
115,2594000
106,2816000
29,189000
192,3522000
222,4338000
214,7348000
282,5328000
155,1377000
85,805000
196,6201000
192,2194000
415,11076000
117,3310000
155,1898000
166,2263000
134,1318000
159,5406000
146,2280000
285,6591000
133,572000
405,13432000
112,2106000
169,1466000
154,2246000
145,2552000
174,3200000
222,4828000
153,3723000
120,1463000
144,3566000
307,4728000
216,7012000
172,5170000
186,1802000
159,1674000
97,660000
141,3827000
169,5646000
120,828000
327,7449000
345,12111000
91,417000
47,1231000
384,11621000
113,1736000
311,7973000
284,7938000
158,6119000
137,3925000
642,21934000
86,1576000
201,4099000
189,4929000
195,3594000
233,6944000
198,1722000
127,1259000
247,2575000
105,719000
113,1729000
232,2332000
40,279000
220,5960000
149,4082000
159,4122000
246,4706000
115,1413000
415,8915000
151,1558000
139,3743000
98,855000
105,1393000
88,1150000
140,2258000
101,745000
264,6205000
115,3098000
168,6070000
91,794000
416,10891000
82,709000
44,1605000
137,3884000
137,943000
65,1910000
113,1936000
40,918000
328,9549000
163,2364000
39,465000
142,1094000
113,1055000
145,2911000
159,1925000
135,2441000
140,3248000
212,2859000
160,1874000
117,1004000
161,3235000
128,1085000
106,606000
75,1532000
166,4815000
128,3639000
42,1285000
349,5876000
129,1298000
221,4369000
167,2904000
201,1514000
273,5378000
131,896000
99,2819000
147,1061000
131,1164000
313,7270000
206,4905000
283,6718000
158,1744000
192,1603000
75,1596000
99,940000
258,9148000
177,3695000
137,809000
178,1382000
498,12548000
123,1622000
134,1840000
231,6095000
77,583000
100,2844000
243,4030000
396,10520000
190,3758000
129,2113000
140,1782000
125,3383000
140,1087000
83,741000
275,9956000
227,2635000
210,5610000
368,9333000
331,6734000
199,4310000
193,3824000
232,3656000
249,3363000
184,4882000
121,1676000
82,1057000
206,4476000
96,2286000
74,1339000
170,4371000
525,12588000
