area,rooms,age,price
228,8,27,7705000
287,10,13,5127000
172,7,103,2621000
251,7,87,5823000
413,12,26,9077000
188,7,9,2895000
290,10,58,7409000
144,6,62,3284000
121,3,11,1157000
91,4,74,1695000
369,12,124,5869000
62,2,49,1247000
187,5,23,7429000
144,6,106,2321000
245,8,73,4785000
201,7,2,3796000
33,2,25,223000
187,5,87,2320000
154,4,66,793000
251,9,60,6701000
170,7,103,2961000
116,5,46,694000
298,10,45,8855000
206,8,88,2738000
200,6,71,3925000
158,6,2,4283000
93,2,102,1147000
79,2,124,414000
480,12,80,15223000
164,6,76,4603000
60,3,6,1571000
119,4,51,3474000
198,8,56,3287000
161,4,109,2615000
57,1,65,1299000
145,6,2,1007000
160,6,57,1070000
154,6,14,2877000
68,1,2,2261000
195,6,8,4901000
385,12,36,14222000
251,9,49,7546000
235,9,15,5312000
60,2,9,1281000
415,12,44,12418000
273,10,5,6790000
146,6,84,1157000
342,12,2,10488000
209,6,66,4062000
170,5,46,4121000
161,6,123,3402000
314,10,60,3753000
115,4,57,1406000
115,5,35,853000
342,12,92,9085000
136,6,6,1626000
232,9,32,4657000
226,7,55,3217000
45,2,51,436000
104,4,84,2683000
88,4,85,360000
99,4,23,595000
506,12,46,12155000
142,4,30,3204000
79,2,78,923000
328,12,121,5100000
88,3,16,853000
103,3,10,865000
221,6,14,5134000
279,10,96,2507000
228,8,60,6429000
272,9,66,2757000
123,4,11,711000
76,4,4,1374000
107,5,59,2065000
234,8,111,3239000
280,9,52,7404000
73,2,45,1623000
101,2,107,421000
255,8,89,4165000
128,5,60,3453000
226,9,6,2609000
78,2,21,615000
151,6,97,1288000
256,10,107,6374000
194,7,2,6877000
233,8,54,7392000
438,12,21,15404000
87,3,56,1782000
301,10,8,8752000
224,7,74,6819000
53,2,57,451000
472,12,56,11398000
84,3,3,848000
55,1,61,858000
399,12,30,8346000
118,3,124,1275000
115,4,98,1671000
176,5,72,2776000
111,5,78,1365000
101,4,50,995000
64,1,118,425000
232,9,19,2789000
163,5,112,819000
132,3,117,596000
151,5,45,3560000
181,5,35,3548000
82,2,14,971000
151,5,124,643000
154,5,76,3221000
98,3,116,1050000
125,5,33,1738000
279,10,39,3334000
436,12,110,11905000
136,6,102,3422000
218,6,78,4671000
91,3,46,1698000
308,9,15,6119000
192,6,16,4204000
450,12,121,9617000
314,10,9,10258000
189,6,74,4433000
375,12,46,9776000
190,6,106,2332000
228,9,5,1988000
150,4,65,4014000
241,8,82,3990000
91,4,111,614000
75,2,113,321000
325,12,7,7588000
97,4,16,1953000
80,2,40,1239000
180,5,48,5179000
250,9,65,6779000
207,6,93,5048000
46,3,60,1012000
130,5,117,2524000
123,3,108,1648000
111,3,85,1566000
216,7,72,2967000
193,6,64,2676000
300,11,40,7324000
75,1,33,2404000
142,4,2,2563000
129,3,9,2471000
146,5,67,2609000
185,5,12,3825000
68,1,118,1715000
142,6,2,1717000
236,7,71,6470000
71,3,32,321000
353,11,50,7934000
193,6,52,4764000
120,4,1,958000
173,6,32,2243000
37,2,18,719000
140,5,83,3032000
131,3,83,2720000
179,7,87,2740000
223,6,116,2395000
102,3,76,1138000
126,3,105,783000
140,6,79,1387000
142,5,50,2559000
406,12,99,7196000
132,3,113,1936000
278,9,51,5444000
305,11,121,5540000
322,11,93,7440000
59,2,26,1028000
428,12,84,11766000
61,1,38,587000
197,7,8,4878000
279,10,57,4441000
325,11,8,7191000
154,4,99,1459000
46,1,32,1056000
146,4,103,877000
140,4,82,1415000
219,7,23,6205000
239,9,70,5258000
156,6,112,3218000
162,6,78,2204000
83,2,7,971000
304,10,49,7880000
151,6,105,823000
170,7,7,3977000
109,3,76,1377000
124,5,108,1957000
334,10,109,9055000
168,5,90,2558000
144,6,46,946000
339,10,96,5250000
197,6,24,4996000
429,12,26,14245000
209,8,21,7207000
204,7,41,1250000
197,7,1,3948000
322,12,99,10488000
289,10,65,7968000
86,4,100,1509000
93,3,11,3012000
258,8,104,5657000
227,8,50,6202000
268,8,16,4768000
256,8,74,3246000
225,9,81,3337000
179,7,90,3191000
131,5,43,2684000
97,2,46,2551000
124,3,1,1405000
138,6,54,3510000
163,6,73,3137000
114,4,12,518000
396,12,122,11167000
334,11,60,4026000
180,5,106,1745000
156,6,28,865000
140,5,14,1181000
85,3,10,2587000
233,7,60,4205000
393,12,78,8022000
67,3,102,429000
90,3,100,1044000
169,6,63,1977000
95,4,107,596000
42,1,50,1351000
116,3,12,2162000
46,1,10,1171000
66,1,53,782000
148,4,50,5015000
188,5,86,5967000
234,8,109,4375000
354,11,3,12796000
216,8,103,6195000
148,4,82,2534000
114,5,122,3020000
101,2,6,816000
209,7,68,2943000
129,3,74,1534000
197,6,105,2197000
79,2,40,1779000
265,8,92,4995000
232,9,16,3192000
113,5,89,2574000
137,5,34,4313000
155,5,24,3782000
269,9,80,6407000
143,5,15,3354000
78,3,47,1744000
183,6,99,3587000
247,7,52,6135000
159,6,27,932000
143,4,112,970000
146,6,121,712000
174,6,67,3503000
227,9,47,2654000
149,6,94,1405000
128,4,11,920000
444,12,42,13484000
365,12,19,11260000
97,2,38,1594000
165,5,82,4023000
139,5,100,1694000
167,5,79,2628000
236,7,71,5281000
51,3,46,404000
324,10,77,9023000
65,3,94,322000
198,8,1,4363000
368,11,95,10435000
319,11,87,8312000
104,2,19,2683000
129,4,97,1018000
118,3,34,4004000
433,12,108,10921000
136,6,22,2956000
148,6,29,2573000
48,3,3,560000
233,9,84,4560000
328,12,13,10244000
265,9,1,8409000
411,12,55,15946000
169,5,6,2355000
251,7,110,2011000
390,12,71,8677000
115,3,58,1389000
116,5,106,970000
120,5,67,792000
60,1,84,550000
160,4,19,4018000
92,3,6,760000
238,8,16,7896000
141,4,106,2899000
86,4,83,3092000
408,12,101,10105000
205,6,45,6580000
114,4,124,803000
48,2,48,814000
176,7,41,2998000
51,2,71,1011000
187,5,93,4860000
150,6,2,2601000
185,6,85,1962000
145,4,29,2408000
77,3,29,574000
154,4,63,2875000
33,2,65,251000
144,5,37,1776000
304,10,14,6364000
127,4,13,3046000
183,5,118,2731000
46,2,103,1055000
92,3,55,1021000
301,10,81,7256000
103,3,49,1319000
101,2,10,1481000
295,9,16,7878000
169,5,32,4731000
138,6,98,2423000
179,6,98,4761000
108,4,76,667000
181,7,124,1043000
166,6,118,1041000
209,6,43,3568000
235,8,26,9126000
305,10,86,7376000
279,10,37,10158000
668,12,110,16163000
389,12,104,10397000
267,10,56,5059000
193,7,100,3100000
90,2,116,404000
71,1,80,1109000
51,2,120,894000
186,7,69,3454000
224,8,76,5321000
49,1,38,1085000
121,3,46,904000
137,5,44,4110000
156,6,4,2243000
140,4,83,4305000
310,10,11,10094000
110,4,76,1922000
112,5,112,1871000
147,5,101,1507000
344,10,60,6032000
405,12,26,15390000
426,12,71,9020000
111,3,18,1920000
252,9,114,5508000
65,2,36,2078000
143,6,16,1630000
174,7,37,1600000
55,1,10,482000
575,12,87,10625000
312,9,67,12283000
96,4,6,1101000
150,5,14,2023000
212,6,43,3347000
124,4,98,2539000
431,12,78,7489000
278,9,43,6093000
372,12,16,8706000
139,4,121,1990000
192,7,70,3401000
154,5,38,1797000
163,5,43,1902000
167,5,93,3715000
274,8,117,2126000
94,3,103,2486000
356,12,100,6358000
77,3,38,727000
244,9,117,6741000
48,1,41,190000
279,8,31,8144000
294,9,21,8532000
132,3,116,737000
378,12,49,14291000
87,4,46,457000
101,4,99,1800000
95,2,73,1553000
157,5,93,2979000
110,4,43,1373000
127,4,94,529000
203,7,44,4923000
163,6,79,3616000
191,7,54,3070000
219,7,37,5876000
80,4,15,547000
122,5,74,605000
97,3,90,1199000
636,12,63,14486000
190,7,97,6320000
121,5,17,888000
377,12,42,5863000
553,12,82,15154000
206,7,120,3079000
183,6,14,2910000
410,12,60,16055000
79,3,88,1705000
226,9,111,4853000
123,5,102,2628000
212,6,47,3994000
191,7,78,755000
286,11,33,7708000
381,12,24,15937000
161,6,104,2126000
279,10,55,7175000
488,12,40,11299000
147,5,85,2874000
327,10,97,5392000
147,6,48,2898000
173,6,58,1736000
91,4,75,1881000
208,6,17,2027000
255,9,122,3364000
54,1,6,898000
102,3,43,654000
348,12,58,7325000
252,8,39,8482000
511,12,74,11185000
150,5,116,1085000
146,4,102,3031000
100,2,73,1809000
133,5,23,3037000
139,4,113,1107000
106,5,46,2873000
130,4,27,2968000
279,8,11,6156000
171,7,95,2566000
129,5,18,800000
293,11,85,8091000
225,9,123,3667000
139,5,114,1438000
274,10,86,3696000
320,10,28,9478000
40,1,48,643000
275,9,16,4726000
90,2,50,3091000
262,9,63,5249000
159,4,51,4632000
82,2,27,2429000
92,4,82,1039000
221,8,91,4195000
119,5,16,3168000
98,4,71,857000
37,1,115,607000
34,2,90,218000
127,5,41,2645000
126,5,4,2854000
133,5,91,907000
190,7,66,1397000
83,3,55,2289000
157,4,24,2322000
50,2,66,508000
110,5,86,463000
186,5,28,1733000
85,2,106,358000
200,6,123,4403000
161,5,102,2050000
301,11,27,6525000
104,4,62,1651000
325,10,114,8821000
221,6,21,3438000
235,7,33,3942000
128,3,19,1938000
743,12,68,17327000
108,4,61,2110000
72,1,4,657000
158,6,58,1328000
285,10,84,4515000
163,6,45,1824000
198,8,44,5705000
275,9,13,6271000
183,5,70,3741000
261,10,2,10131000
336,10,1,8700000
118,3,87,1168000
200,6,23,2150000
138,6,18,966000
207,8,112,3537000
136,6,75,2836000
197,6,42,4375000
79,3,62,2436000
213,8,58,4332000
112,5,23,1620000
194,5,37,2539000
137,5,29,1515000
166,5,56,3034000
264,10,38,6461000
175,6,36,2746000
238,7,84,5841000
197,7,75,2086000
324,11,112,5474000
135,5,17,1389000
209,8,57,4196000
98,2,112,491000
108,4,48,1061000
125,5,48,669000
166,5,112,3205000
201,8,77,3344000
94,4,51,1850000
142,4,38,3524000
165,5,104,3643000
216,6,36,6206000
409,12,71,11648000
178,7,11,7551000
108,5,65,2606000
142,5,46,2093000
270,8,51,6584000
150,5,43,3118000
161,4,70,2849000
50,1,111,358000
275,9,35,8310000
158,4,3,2736000
161,5,115,4289000
184,6,57,1118000
33,1,102,370000
81,2,25,758000
130,4,95,1286000
170,7,52,1781000
109,4,101,2689000
316,11,43,6230000
238,9,34,5896000
451,12,45,11451000
340,10,101,8041000
312,9,74,7834000
154,5,94,1907000
243,9,59,10045000
131,3,28,1731000
138,6,44,978000
190,7,114,2614000
272,9,25,4391000
140,4,53,831000
279,8,46,1546000
279,10,79,6948000
252,8,84,6665000
196,7,121,3084000
145,6,17,2983000
432,12,41,8276000
167,7,8,2945000
164,4,86,959000
66,2,31,457000
159,4,23,4792000
236,9,83,3508000
128,3,94,809000
372,12,91,7042000
386,12,21,9805000
123,5,100,1442000
33,2,36,361000
232,8,33,1676000
168,5,69,3050000
247,7,60,4655000
197,8,107,3549000
117,3,91,2244000
124,4,79,4022000
142,6,22,1284000
113,4,92,569000
261,9,3,6919000
233,8,46,3310000
237,8,51,5877000
162,5,48,4301000
112,3,88,1627000
203,7,36,2694000
139,5,93,1799000
195,6,16,5615000
162,6,95,2256000
197,6,64,2980000
99,4,94,459000
148,4,15,2766000
164,6,43,1457000
42,2,71,771000
435,12,41,12982000
197,7,77,4831000
169,6,96,2995000
199,8,18,2644000
189,5,104,1531000
156,6,74,2109000
341,10,60,7892000
141,6,6,2441000
117,5,114,1270000
104,2,106,1552000
233,7,40,6386000
46,1,23,783000
104,4,68,735000
143,6,74,1171000
194,7,18,4318000
160,5,117,1297000
239,9,82,2828000
167,7,118,2004000
328,10,42,7073000
203,8,94,5693000
252,9,26,3908000
605,12,107,17768000
67,3,97,585000
166,5,32,3340000
135,3,84,1825000
242,9,43,4628000
310,9,106,12090000
151,5,101,3313000
465,12,80,9603000
279,10,112,3613000
169,5,31,3122000
307,9,5,7709000
67,2,67,335000
149,4,93,3076000
79,3,124,902000
148,5,75,1219000
121,4,54,2560000
143,6,78,2631000
37,2,116,562000
163,4,113,1315000
222,6,16,5535000
112,5,59,1737000
117,4,16,1479000
76,4,92,511000
108,4,67,2037000
317,12,17,10502000
164,6,66,2473000
68,2,72,749000
118,4,45,1437000
213,8,37,2946000
617,12,117,12760000
138,5,32,3350000
96,3,62,1274000
133,3,69,1462000
349,12,46,7063000
112,5,103,760000
178,6,76,4579000
214,8,16,1768000
42,1,118,941000
123,5,9,2661000
380,12,48,10349000
188,7,87,5128000
145,5,30,875000
33,1,79,166000
201,8,104,3109000
93,3,34,563000
316,12,65,9355000
125,5,20,2144000
325,10,6,10053000
156,4,33,2457000
270,9,109,4435000
153,6,59,1478000
108,4,123,866000
188,5,69,3354000
172,5,52,2635000
73,3,105,463000
234,7,105,2723000
129,4,101,762000
178,6,87,1344000
35,1,74,242000
124,4,9,1815000
125,4,62,1985000
172,5,29,2837000
264,10,64,6710000
156,5,97,3307000
229,9,112,5227000
229,7,53,3910000
224,6,46,3913000
130,5,31,2299000
114,4,70,3040000
198,8,59,3704000
189,7,82,4984000
46,2,1,1388000
658,12,72,14262000
416,12,114,12506000
110,3,54,2233000
216,7,38,5778000
127,5,10,3316000
483,12,98,10805000
106,3,8,3066000
213,8,122,2360000
65,1,1,2192000
192,7,45,3240000
177,6,56,4985000
128,5,13,1719000
173,6,27,3105000
165,6,106,1556000
155,4,99,2449000
224,6,120,3490000
158,6,72,3273000
65,3,1,405000
242,7,2,5618000
183,5,105,1216000
239,9,31,5734000
160,4,86,2211000
258,8,61,7425000
143,4,72,2117000
164,6,45,2446000
28,2,124,150000
268,10,11,6095000
257,10,12,7344000
128,4,95,1272000
255,7,34,7702000
159,5,76,872000
46,2,1,1104000
189,5,15,3781000
231,8,95,4454000
407,12,65,11786000
214,8,111,3659000
130,3,93,1156000
102,2,119,1988000
158,6,11,1749000
111,4,16,898000
113,3,106,1294000
226,7,103,8066000
144,4,62,1820000
263,9,57,4697000
168,7,81,3237000
130,4,100,2098000
218,6,54,7484000
284,10,2,7670000
459,12,93,13256000
153,4,124,2324000
111,4,60,1089000
292,10,94,6740000
119,5,70,1477000
177,5,101,1280000
164,6,17,5244000
48,1,89,1327000
60,2,26,1112000
275,9,50,6571000
344,11,105,7863000
159,4,54,3068000
36,1,91,465000
431,12,11,15380000
216,8,52,4992000
56,2,3,1071000
112,4,118,1994000
241,7,33,6310000
155,5,82,3650000
310,9,29,5059000
101,2,96,2079000
83,4,106,1788000
103,4,50,754000
180,5,124,2020000
482,12,94,9418000
486,12,84,14962000
287,11,44,6082000
319,12,40,10742000
243,8,32,5215000
132,5,98,1312000
189,5,92,1677000
190,5,15,2963000
199,7,112,3362000
174,6,69,2970000
255,9,19,5145000
230,8,103,4966000
287,10,70,8371000
199,7,53,2610000
106,4,116,989000
128,5,27,3459000
132,4,45,1799000
178,6,52,4228000
116,5,52,1518000
263,10,115,2963000
167,6,83,1978000
408,12,52,10620000
100,3,82,475000
100,2,3,540000
142,6,123,2437000
110,3,65,3333000
473,12,78,16629000
234,9,38,7030000
150,5,62,1089000
244,8,123,4683000
34,1,55,361000
72,2,98,1196000
232,9,35,3236000
209,6,46,4710000
171,5,13,3630000
178,5,70,1605000
98,2,52,2408000
272,9,15,5339000
225,7,41,4794000
158,4,37,5523000
406,12,71,11368000
208,8,7,4706000
126,4,13,2633000
147,5,53,2886000
146,6,86,2935000
291,9,61,6870000
72,3,8,626000
127,3,101,2962000
277,8,89,8043000
338,12,38,8177000
232,9,39,1676000
201,6,100,3151000
218,8,120,3911000
371,12,18,7004000
301,10,32,4850000
201,7,35,2166000
151,6,39,1078000
75,3,59,1458000
104,4,72,631000
202,6,86,3373000
223,6,75,3670000
257,8,1,3924000
225,7,44,2993000
325,11,82,6786000
261,8,95,6274000
183,6,5,1354000
321,10,118,6504000
176,6,85,874000
157,5,67,1245000
182,6,116,1836000
163,6,13,2283000
49,1,35,854000
247,9,8,5675000
743,12,95,14224000
121,3,37,2427000
409,12,37,13138000
184,6,3,2596000
259,10,6,7144000
115,4,97,754000
120,5,81,1548000
131,3,45,1656000
104,3,119,1256000
166,6,90,1642000
279,10,96,2320000
148,5,37,1536000
146,4,41,1212000
244,8,57,3454000
258,10,16,5186000
275,10,117,4124000
218,7,60,3113000
78,4,4,403000
221,8,10,4832000
104,3,99,1226000
175,5,3,2974000
136,6,63,2064000
37,1,47,419000
183,7,8,4162000
205,6,45,4933000
115,3,65,1776000
156,5,23,1793000
71,1,61,354000
285,9,15,6825000
303,9,12,8465000
110,5,106,2659000
232,7,74,9171000
266,10,63,8704000
146,6,32,1081000
119,4,119,2046000
164,4,84,629000
171,7,96,1375000
161,5,54,2684000
264,8,75,6383000
211,7,20,3823000
138,4,73,1582000
83,3,66,1516000
46,3,80,385000
163,4,91,4979000
315,9,70,6951000
100,2,62,1040000
168,6,3,3231000
152,4,56,3507000
270,9,53,4795000
221,7,95,3807000
177,5,62,5006000
72,1,11,2178000
37,1,67,578000
177,7,112,3923000
530,12,123,12444000
216,6,62,4463000
101,4,26,707000
268,8,71,6570000
334,12,33,9040000
78,3,124,1083000
83,4,65,461000
201,6,96,3585000
149,5,17,2582000
96,4,4,1097000
136,4,98,1393000
62,2,16,766000
137,5,64,1815000
165,5,34,995000
87,2,103,1464000
179,7,17,5327000
106,4,28,2294000
160,5,50,3915000
153,6,27,835000
141,5,54,4965000
137,6,122,2001000
136,5,19,573000
363,12,94,7647000
54,2,52,382000
275,10,27,6380000
154,4,47,975000
137,5,27,864000
75,2,105,486000
143,5,12,819000
426,12,20,11494000
338,11,41,8592000
91,4,109,716000
237,8,64,5274000
98,4,92,1670000
136,5,68,3553000
325,11,20,7520000
118,5,3,1913000
52,1,32,1017000
124,5,7,2079000
184,6,108,1212000
249,8,83,5282000
582,12,3,16173000
227,8,112,3354000
169,5,74,1648000
49,3,46,619000
171,6,79,2803000
33,1,82,396000
156,5,120,1049000
148,5,93,824000
203,6,42,3782000
139,5,88,1059000
222,6,23,3195000
158,6,80,2990000
338,12,48,5605000
207,7,120,3326000
154,6,121,669000
63,1,36,1468000
59,2,25,718000
189,5,32,4754000
198,8,37,2908000
223,6,44,4675000
164,5,68,841000
124,4,120,668000
75,2,13,886000
183,6,77,3762000
286,9,26,5946000
273,8,8,7025000
87,2,31,387000
272,9,1,5393000
351,12,78,7818000
359,11,101,10769000
168,6,117,3079000
237,9,31,6945000
164,5,37,3539000
91,4,30,1074000
74,1,7,1541000
743,12,123,17299000
79,3,48,776000
105,5,117,2820000
221,7,64,2040000
163,4,104,1377000
46,3,100,859000
294,10,121,2644000
255,8,122,4269000
167,7,124,1995000
74,1,38,384000
192,7,108,4121000
543,12,105,9510000
159,6,49,3598000
180,5,119,2579000
328,12,80,9940000
124,3,60,2463000
234,7,44,3372000
112,4,15,1696000
250,9,57,4651000
71,2,90,1274000
185,5,103,2449000
121,3,113,705000
336,12,121,7719000
116,3,68,2619000
55,1,121,911000
252,7,62,4381000
395,12,14,10592000
139,5,73,2011000
133,5,27,1829000
136,6,29,3034000
110,4,13,2156000
151,4,67,3108000
334,10,35,11375000
413,12,7,11554000
388,12,111,12389000
418,12,74,9124000
37,1,7,1020000
73,1,39,696000
452,12,103,11436000
41,2,93,190000
232,9,24,1952000
282,10,77,8533000
158,4,21,1195000
169,5,87,2942000
159,5,62,3086000
323,12,26,8057000
118,3,40,948000
221,7,69,4126000
279,9,95,5461000
173,6,68,3987000
168,6,47,2096000
107,3,121,594000
127,3,41,991000
156,5,62,2066000
239,9,4,6650000
149,6,54,3033000
328,11,103,7321000
519,12,98,16111000
116,4,87,1853000
339,10,4,9876000
260,10,75,4571000
130,3,26,2649000
102,3,5,727000
149,4,124,1521000
140,5,9,2337000
45,2,57,432000
117,3,14,2266000
92,2,108,1436000
114,3,42,793000
141,5,42,2083000
130,4,8,2583000
79,3,25,2281000
151,5,1,3857000
103,2,85,867000
120,4,34,1157000
153,4,43,2779000
170,7,82,3077000
73,3,73,692000
155,5,47,3018000
170,7,15,5597000
111,3,83,2483000
175,7,4,5564000
271,9,92,4372000
55,2,66,1284000
160,4,21,1593000
232,8,112,1721000
210,6,24,6307000
161,6,17,6713000
126,3,96,1737000
193,7,36,3912000
84,2,59,390000
416,12,63,9622000
174,7,49,3842000
176,7,79,3831000
214,7,50,5382000
128,5,93,1394000
601,12,2,18370000
105,4,90,666000
253,9,88,4008000
265,10,14,5811000
117,3,99,2087000
101,2,30,1359000
267,8,48,2454000
466,12,121,10285000
165,7,25,2273000
252,7,97,4099000
123,5,76,1255000
170,5,119,902000
167,5,123,2500000
305,9,117,6280000
217,7,91,3979000
99,2,80,583000
83,2,25,575000
46,3,68,1418000
100,3,80,1202000
241,8,15,4124000
159,6,83,2760000
56,1,25,999000
98,3,34,2140000
212,7,112,3905000
179,6,61,1490000
214,6,122,3852000
261,9,18,7180000
192,5,98,2965000
226,7,48,6481000
50,1,15,758000
232,8,27,3944000
138,4,63,3002000
292,11,114,7094000
132,5,93,3284000
57,1,124,744000
350,11,87,10281000
290,9,21,6641000
215,8,75,3574000
190,7,58,3301000
136,6,69,2003000
312,9,73,5743000
340,11,124,6285000
100,2,42,684000
271,10,59,5054000
251,9,92,7230000
90,2,82,421000
158,4,114,2321000
170,5,71,1748000
198,7,86,4574000
192,5,21,3424000
184,6,123,1653000
59,2,85,1016000
334,11,55,7580000
211,7,79,4575000
228,9,90,4361000
391,12,48,11713000
185,6,91,3349000
257,8,58,6234000
635,12,45,13011000
82,3,119,336000
310,10,32,5188000
189,7,23,4019000
231,9,3,6903000
150,4,25,2700000
104,4,100,1592000
378,12,45,8682000
338,11,33,6609000
91,2,101,794000
252,7,39,11714000
172,7,62,2650000
150,6,73,988000
162,5,51,3596000
150,4,104,2202000
49,2,85,493000
28,2,12,192000
164,5,47,4015000
52,1,93,273000
96,2,28,711000
324,10,98,6257000
395,12,87,10135000
169,7,51,3963000
130,5,48,1247000
118,3,108,1209000
262,10,41,6101000
99,4,113,2605000
418,12,4,9477000
478,12,4,15184000
169,7,91,2533000
324,12,123,6719000
58,2,28,1259000
143,5,44,1594000
169,6,67,3039000
324,11,27,10939000
123,3,76,1850000
158,4,110,2125000
55,3,16,1302000
273,9,47,4786000
156,4,21,5522000
344,12,5,8084000
188,7,31,3845000
193,5,20,4483000
160,5,33,3227000
202,6,37,6560000
500,12,31,12969000
129,5,21,2291000
115,4,124,2113000
444,12,9,9694000
80,2,124,1444000
134,3,39,1713000
224,6,36,4378000
372,11,68,7748000
148,5,96,2069000
124,3,121,1375000
203,6,49,2511000
33,1,114,265000
241,9,44,5129000
89,3,123,1516000
232,7,78,3281000
215,8,86,4166000
117,5,85,3063000
120,3,109,1236000
145,6,39,1643000
71,3,73,1670000
200,8,109,2829000
109,4,45,757000
192,7,113,2021000
132,5,4,1434000
73,2,96,300000
226,7,53,5479000
146,6,23,1037000
182,5,118,3335000
84,4,17,914000
177,5,38,971000
298,10,12,8752000
136,4,11,3091000
159,5,50,2171000
144,6,60,2315000
340,11,113,6436000
416,12,84,7630000
176,5,107,1261000
85,3,10,1725000
42,2,85,487000
217,8,94,2576000
213,7,109,4617000
206,7,124,2323000
226,7,73,2779000
275,10,22,6055000
62,1,103,532000
251,7,118,4546000
301,10,49,11070000
75,2,68,465000
325,11,3,11430000
148,4,47,1529000
449,12,36,16606000
285,9,2,6331000
232,8,82,2304000
263,10,21,6386000
196,7,69,2366000
204,6,76,3185000
42,1,120,201000
140,6,82,1668000
151,6,109,2328000
43,1,107,483000
108,5,123,531000
221,7,69,5065000
166,5,124,1172000
95,3,25,1794000
184,7,92,3171000
39,1,122,196000
92,4,91,1004000
154,4,115,2419000
82,4,16,836000
258,10,90,6777000
184,6,7,1755000
154,5,124,2321000
152,4,98,3145000
148,5,82,3554000
72,3,75,1580000
360,12,99,7889000
158,4,103,2666000
88,2,18,1097000
142,5,110,899000
115,5,72,1509000
90,2,108,799000
244,7,103,5181000
46,3,28,271000
292,10,91,5511000
65,3,23,523000
37,2,33,971000
48,1,62,379000
299,9,73,5256000
150,4,79,3298000
288,11,53,7745000
216,7,66,5579000
243,7,75,3996000
184,7,85,3877000
318,11,42,6041000
276,10,60,4606000
204,7,19,5241000
180,6,57,3276000
177,7,17,3596000
174,7,104,3976000
151,6,26,2272000
55,2,111,640000
152,5,17,2019000
297,9,36,9766000
156,4,108,2260000
291,11,30,7817000
98,2,113,619000
199,7,15,2799000
46,3,50,1016000
224,6,75,6746000
41,2,69,370000
41,2,124,509000
106,3,60,2675000
327,12,101,8345000
96,2,10,1934000
240,7,8,6028000
125,5,26,684000
282,9,17,10344000
206,7,36,6541000
98,3,55,1403000
162,5,86,3629000
229,7,95,2482000
134,5,5,3281000
118,4,80,1610000
240,8,94,5011000
111,3,71,2453000
320,10,118,5849000
272,10,65,5064000
97,4,68,1218000
285,10,46,9964000
153,6,69,2568000
170,6,106,3219000
143,4,120,2330000
145,6,111,2374000
217,7,26,4949000
73,2,47,939000
188,7,18,5096000
331,12,40,12965000
115,4,61,1536000
166,7,60,4121000
339,11,43,7825000
78,3,82,811000
248,7,30,6618000
204,8,70,1044000
95,2,50,1118000
364,11,56,6716000
367,12,22,11928000
139,6,102,1014000
216,7,109,3744000
305,11,27,6679000
221,8,37,4355000
149,6,78,2714000
180,6,70,2743000
138,6,39,3510000
57,1,72,309000
106,4,84,1192000
171,6,32,2792000
326,11,116,8117000
469,12,2,11086000
242,9,40,6215000
557,12,33,17382000
124,3,7,1321000
126,3,21,2730000
150,5,64,827000
238,7,52,3563000
124,3,101,2747000
142,4,40,1202000
217,8,47,5503000
215,8,72,4291000
156,6,75,2306000
90,3,107,3242000
148,5,59,1422000
125,3,74,586000
203,6,34,4368000
118,3,109,3735000
274,10,95,8650000
220,6,53,3537000
112,3,54,492000
267,10,48,5156000
202,7,61,2974000
179,7,24,6262000
357,12,94,8110000
105,4,66,2847000
140,6,53,921000
248,7,5,4852000
193,7,73,5283000
198,7,70,3421000
55,2,7,402000
150,5,96,982000
88,3,111,1082000
106,5,68,2246000
309,9,112,5773000
465,12,124,13440000
161,4,100,3565000
223,7,64,3578000
242,7,31,5877000
66,3,26,930000
197,8,101,5613000
112,5,53,430000
154,6,70,1910000
341,12,84,6580000
189,7,112,4022000
106,4,98,1323000
743,12,66,21038000
170,6,105,996000
188,5,16,6050000
165,7,100,2337000
287,10,98,4402000
214,7,73,3854000
211,8,41,3713000
191,6,2,3390000
133,4,15,1380000
123,5,67,1522000
141,6,42,2167000
139,6,87,2381000
169,6,63,2847000
216,7,47,8245000
184,5,72,4388000
217,6,8,4877000
149,5,114,3185000
189,7,108,3772000
126,4,121,2741000
191,6,115,3779000
155,6,117,4384000
133,5,23,3342000
272,9,76,2606000
253,8,84,6897000
192,5,92,2944000
124,4,59,691000
232,7,99,1605000
219,6,54,3049000
132,5,108,2189000
336,12,47,8524000
157,5,48,2967000
486,12,103,15813000
332,12,16,6645000
186,5,111,4258000
88,2,51,1567000
72,3,123,1329000
116,4,70,1281000
117,5,1,1144000
432,12,44,15616000
283,9,84,7903000
408,12,20,10610000
125,4,124,513000
134,5,113,656000
273,10,104,6633000
211,8,104,4091000
154,4,21,1148000
227,8,91,4593000
217,7,12,4401000
218,6,107,3836000
127,5,28,2240000
28,1,86,150000
50,1,20,617000
241,7,86,4799000
155,5,66,2547000
219,7,3,4604000
322,12,11,11343000
407,12,56,8492000
138,4,122,2029000
297,9,43,9469000
85,2,74,2309000
162,5,96,2844000
182,5,42,3746000
171,7,82,1514000
151,6,90,3197000
57,3,79,1357000
190,6,10,5053000
149,4,53,2430000
270,10,42,5995000
267,9,92,9485000
154,5,96,2234000
121,4,91,1322000
157,4,2,2894000
116,5,92,2065000
158,6,24,2633000
131,5,93,1117000
255,9,93,5889000
141,5,30,1055000
169,5,110,3088000
324,12,47,11363000
